Id;Latitude;Longitude;Cluster
63bd4e6b-e66f-11eb-9fc9-0253d2d61fb9;-7.1961819;-34.8543828;6
63bd4ef6-e66f-11eb-9fc9-0253d2d61fb9;-7.202236;-34.8543329;3
63bd4f7d-e66f-11eb-9fc9-0253d2d61fb9;-7.2032518;-34.8504093;6
63bd506b-e66f-11eb-9fc9-0253d2d61fb9;-7.1990589;-34.8641558;6
63bd50dd-e66f-11eb-9fc9-0253d2d61fb9;-7.220992;-34.8471108;6
63bd5150-e66f-11eb-9fc9-0253d2d61fb9;-7.1490581;-34.832445;6
63bd53e3-e66f-11eb-9fc9-0253d2d61fb9;-7.2005141;-34.8499781;6
63bd569c-e66f-11eb-9fc9-0253d2d61fb9;-7.1745758;-34.8647425;6
63bd5716-e66f-11eb-9fc9-0253d2d61fb9;-7.1937699;-34.8555293;6
63bd5796-e66f-11eb-9fc9-0253d2d61fb9;-7.1847608;-34.8480847;6
63bd5b1f-e66f-11eb-9fc9-0253d2d61fb9;-7.2010085;-34.8430359;6
63bd5b93-e66f-11eb-9fc9-0253d2d61fb9;-7.20624;-34.850721;6
63bd5c44-e66f-11eb-9fc9-0253d2d61fb9;-7.204978;-34.8398449;6
63bd5f37-e66f-11eb-9fc9-0253d2d61fb9;-7.212129;-34.8395486;0
63bd5fb0-e66f-11eb-9fc9-0253d2d61fb9;-7.1168558;-34.860455;6
63bd6037-e66f-11eb-9fc9-0253d2d61fb9;-7.1764832;-34.8510561;0
63bd62bb-e66f-11eb-9fc9-0253d2d61fb9;-7.200188;-34.8493321;6
63bd632f-e66f-11eb-9fc9-0253d2d61fb9;-7.1735784;-34.8823639;6
63bd63a3-e66f-11eb-9fc9-0253d2d61fb9;-7.1858714;-34.8402439;6
63bd6727-e66f-11eb-9fc9-0253d2d61fb9;-7.2000724;-34.8618562;3
63bd67ec-e66f-11eb-9fc9-0253d2d61fb9;-7.2195448;-34.8330878;0
63bd6abc-e66f-11eb-9fc9-0253d2d61fb9;-7.1870654;-34.8447136;6
63bd6baf-e66f-11eb-9fc9-0253d2d61fb9;-7.1655279;-34.8671411;6
63bd6eeb-e66f-11eb-9fc9-0253d2d61fb9;-7.2044651;-34.8605833;6
63bd71ba-e66f-11eb-9fc9-0253d2d61fb9;-7.2038606;-34.8511854;6
63bd7487-e66f-11eb-9fc9-0253d2d61fb9;-7.2054109;-34.8435078;6
63bd77e8-e66f-11eb-9fc9-0253d2d61fb9;-7.17995;-34.8659191;6
63bd7ab3-e66f-11eb-9fc9-0253d2d61fb9;-7.2154187;-34.844075;6
63bd804e-e66f-11eb-9fc9-0253d2d61fb9;-7.2063224;-34.8335453;0
63bd80dd-e66f-11eb-9fc9-0253d2d61fb9;-7.1147395;-34.8666128;6
63bd815c-e66f-11eb-9fc9-0253d2d61fb9;-7.1937495;-34.8549024;6
63bd81e3-e66f-11eb-9fc9-0253d2d61fb9;-7.2048828;-34.8432075;6
63bd8267-e66f-11eb-9fc9-0253d2d61fb9;-7.1168558;-34.860455;6
63bd82e8-e66f-11eb-9fc9-0253d2d61fb9;-7.1810916;-34.8571596;6
63bd8366-e66f-11eb-9fc9-0253d2d61fb9;-7.1995138;-34.8553676;6
63bd83e1-e66f-11eb-9fc9-0253d2d61fb9;-7.2017315;-34.8386914;6
63bd84ee-e66f-11eb-9fc9-0253d2d61fb9;-7.2164494;-34.8327304;0
63bd856f-e66f-11eb-9fc9-0253d2d61fb9;-7.2067477;-34.8404486;6
63bd85ee-e66f-11eb-9fc9-0253d2d61fb9;-7.116668;-34.890795;0
63bd866f-e66f-11eb-9fc9-0253d2d61fb9;-7.1659718;-34.8580695;6
63bd86ef-e66f-11eb-9fc9-0253d2d61fb9;-7.1715647;-34.8379906;6
63bd8772-e66f-11eb-9fc9-0253d2d61fb9;-7.1795637;-34.8902803;0
63bd87f2-e66f-11eb-9fc9-0253d2d61fb9;-7.1823292;-34.8589245;6
63bd8870-e66f-11eb-9fc9-0253d2d61fb9;-7.195116;-34.8525436;6
63bd88ee-e66f-11eb-9fc9-0253d2d61fb9;-7.1950892;-34.8552993;6
63bd896d-e66f-11eb-9fc9-0253d2d61fb9;-7.2033544;-34.8459569;6
63bd89ec-e66f-11eb-9fc9-0253d2d61fb9;-7.2067477;-34.8404486;6
63bd8bd8-e66f-11eb-9fc9-0253d2d61fb9;-7.1987668;-34.8553676;3
63bd8ccb-e66f-11eb-9fc9-0253d2d61fb9;-7.194422;-34.8577082;6
63bd8d9f-e66f-11eb-9fc9-0253d2d61fb9;-7.1904557;-34.8497246;6
63bd8e76-e66f-11eb-9fc9-0253d2d61fb9;-7.219187;-34.847503;6
63bd8f4b-e66f-11eb-9fc9-0253d2d61fb9;-7.163745;-34.888484;6
63bd9023-e66f-11eb-9fc9-0253d2d61fb9;-7.2196593;-34.8468854;6
63bd9100-e66f-11eb-9fc9-0253d2d61fb9;-7.2024211;-34.8553784;6
63bd91d7-e66f-11eb-9fc9-0253d2d61fb9;-7.2053397;-34.8419148;6
63bd9383-e66f-11eb-9fc9-0253d2d61fb9;-7.1746557;-34.8954009;2
63bd9461-e66f-11eb-9fc9-0253d2d61fb9;-7.1739527;-34.8632659;3
63bd9536-e66f-11eb-9fc9-0253d2d61fb9;-7.1803216;-34.8591954;6
63bd960f-e66f-11eb-9fc9-0253d2d61fb9;-7.173411;-34.8698086;6
63bd96ef-e66f-11eb-9fc9-0253d2d61fb9;-7.2168375;-34.851412;6
63bd97c3-e66f-11eb-9fc9-0253d2d61fb9;-7.19736;-34.8597112;6
63bd9898-e66f-11eb-9fc9-0253d2d61fb9;-7.1940764;-34.8616;6
63bd996e-e66f-11eb-9fc9-0253d2d61fb9;-7.1952009;-34.8593807;6
63bd9a42-e66f-11eb-9fc9-0253d2d61fb9;-7.116668;-34.890795;3
63bd9c07-e66f-11eb-9fc9-0253d2d61fb9;-7.19946;-34.85333;6
63bd9c8f-e66f-11eb-9fc9-0253d2d61fb9;-7.1978486;-34.8528238;6
63bd9d13-e66f-11eb-9fc9-0253d2d61fb9;-7.2167213;-34.8371501;0
63bd9d96-e66f-11eb-9fc9-0253d2d61fb9;-7.1992745;-34.8643529;6
63bd9e15-e66f-11eb-9fc9-0253d2d61fb9;-7.1994913;-34.841656;6
63bd9e92-e66f-11eb-9fc9-0253d2d61fb9;-7.1501037;-34.8352483;6
63bd9f0e-e66f-11eb-9fc9-0253d2d61fb9;-7.1573916;-34.8464961;6
63bda0ff-e66f-11eb-9fc9-0253d2d61fb9;-7.1955942;-34.851942;6
63bda209-e66f-11eb-9fc9-0253d2d61fb9;-7.1791777;-34.8659732;6
63bda28a-e66f-11eb-9fc9-0253d2d61fb9;-7.1773062;-34.8465567;6
63bda30a-e66f-11eb-9fc9-0253d2d61fb9;-7.1932531;-34.85393;6
63bda486-e66f-11eb-9fc9-0253d2d61fb9;-7.1936777;-34.8603004;3
63bda504-e66f-11eb-9fc9-0253d2d61fb9;-7.1525718;-34.8467594;0
63bda581-e66f-11eb-9fc9-0253d2d61fb9;-7.197765;-34.8743616;6
63bda600-e66f-11eb-9fc9-0253d2d61fb9;-7.1988096;-34.835084;0
63bda6f9-e66f-11eb-9fc9-0253d2d61fb9;-7.1947572;-34.8590124;6
63bda8ab-e66f-11eb-9fc9-0253d2d61fb9;-7.2161253;-34.8463795;6
63bda9b3-e66f-11eb-9fc9-0253d2d61fb9;-7.1986052;-34.8607011;6
63bdaa37-e66f-11eb-9fc9-0253d2d61fb9;-7.1946049;-34.8577713;5
63bdab34-e66f-11eb-9fc9-0253d2d61fb9;-7.1853073;-34.837708;6
63bdabb0-e66f-11eb-9fc9-0253d2d61fb9;-7.2142107;-34.8522129;6
63bdae5a-e66f-11eb-9fc9-0253d2d61fb9;-7.1958027;-34.8533399;6
63bdaed2-e66f-11eb-9fc9-0253d2d61fb9;-7.2185761;-34.8480804;6
63bdaf66-e66f-11eb-9fc9-0253d2d61fb9;-7.1800701;-34.8473313;6
63bdafec-e66f-11eb-9fc9-0253d2d61fb9;-7.208033;-34.8431349;6
63bdb062-e66f-11eb-9fc9-0253d2d61fb9;-7.2000668;-34.8506249;6
63bdb0dc-e66f-11eb-9fc9-0253d2d61fb9;-7.19534;-34.8572573;6
63bdb156-e66f-11eb-9fc9-0253d2d61fb9;-7.2054733;-34.8535137;6
63bdb45c-e66f-11eb-9fc9-0253d2d61fb9;-7.1805017;-34.8786485;6
63bdb6a0-e66f-11eb-9fc9-0253d2d61fb9;-7.201723;-34.8654414;6
63bdb71b-e66f-11eb-9fc9-0253d2d61fb9;-7.2063224;-34.8335453;0
63bdb82c-e66f-11eb-9fc9-0253d2d61fb9;-7.2061141;-34.8457539;6
63bdbbab-e66f-11eb-9fc9-0253d2d61fb9;-7.1947572;-34.8590124;6
63bdbc1e-e66f-11eb-9fc9-0253d2d61fb9;-7.207593;-34.8548056;6
63bdbcce-e66f-11eb-9fc9-0253d2d61fb9;-7.1928712;-34.8529755;6
63bdbfbc-e66f-11eb-9fc9-0253d2d61fb9;-7.1889525;-34.8529419;6
63bdc032-e66f-11eb-9fc9-0253d2d61fb9;-7.201171;-34.8658315;6
63bdc0b3-e66f-11eb-9fc9-0253d2d61fb9;-7.1995725;-34.8496154;6
63bdc332-e66f-11eb-9fc9-0253d2d61fb9;-7.1934463;-34.8534317;6
63bdc3a7-e66f-11eb-9fc9-0253d2d61fb9;-7.126756;-34.873342;6
63bdc41b-e66f-11eb-9fc9-0253d2d61fb9;-7.2212042;-34.8447004;6
63bdc7a0-e66f-11eb-9fc9-0253d2d61fb9;-7.2037419;-34.86301;6
63bdc869-e66f-11eb-9fc9-0253d2d61fb9;-7.198541;-34.8529424;6
63bdcb31-e66f-11eb-9fc9-0253d2d61fb9;-7.1794916;-34.8763625;6
63bdcc25-e66f-11eb-9fc9-0253d2d61fb9;-7.1522753;-34.881746;6
63bdcf52-e66f-11eb-9fc9-0253d2d61fb9;-7.1809475;-34.8891191;6
63bdd21c-e66f-11eb-9fc9-0253d2d61fb9;-7.1956794;-34.8622078;6
63bdd4e5-e66f-11eb-9fc9-0253d2d61fb9;-7.1806425;-34.8869544;0
63bdd83c-e66f-11eb-9fc9-0253d2d61fb9;-7.1745758;-34.8647425;6
63bddb07-e66f-11eb-9fc9-0253d2d61fb9;-7.2211962;-34.8442939;6
63bde131-e66f-11eb-9fc9-0253d2d61fb9;-7.1889525;-34.8529419;6
63bde1ac-e66f-11eb-9fc9-0253d2d61fb9;-7.198541;-34.8529424;6
63bde22d-e66f-11eb-9fc9-0253d2d61fb9;-7.2208757;-34.8443511;6
63bde2ae-e66f-11eb-9fc9-0253d2d61fb9;-7.2195448;-34.8330878;0
63bde331-e66f-11eb-9fc9-0253d2d61fb9;-7.1919042;-34.8513716;6
63bde3b3-e66f-11eb-9fc9-0253d2d61fb9;-7.2085734;-34.8353242;0
63bde433-e66f-11eb-9fc9-0253d2d61fb9;-7.2153146;-34.8319826;0
63bde4b4-e66f-11eb-9fc9-0253d2d61fb9;-7.2065617;-34.8395871;0
63bde632-e66f-11eb-9fc9-0253d2d61fb9;-7.1765561;-34.883124;6
63bde6b4-e66f-11eb-9fc9-0253d2d61fb9;-7.1956506;-34.8533507;5
63bde73d-e66f-11eb-9fc9-0253d2d61fb9;-7.2014884;-34.8501146;6
63bde7be-e66f-11eb-9fc9-0253d2d61fb9;-7.2115869;-34.8488362;6
63bde83f-e66f-11eb-9fc9-0253d2d61fb9;-7.157255;-34.8423038;6
63bde8c6-e66f-11eb-9fc9-0253d2d61fb9;-7.1809115;-34.8590754;6
63bde9c8-e66f-11eb-9fc9-0253d2d61fb9;-7.149868;-34.8798102;6
63bdea4a-e66f-11eb-9fc9-0253d2d61fb9;-7.1974624;-34.8605485;3
63bdecbe-e66f-11eb-9fc9-0253d2d61fb9;-7.1694845;-34.8625244;6
63bdedb5-e66f-11eb-9fc9-0253d2d61fb9;-7.1888794;-34.8404379;6
63bdee8e-e66f-11eb-9fc9-0253d2d61fb9;-7.2038606;-34.8511854;6
63bdef6b-e66f-11eb-9fc9-0253d2d61fb9;-7.1837844;-34.8570907;6
63bdf04a-e66f-11eb-9fc9-0253d2d61fb9;-7.1724314;-34.858753;6
63bdf125-e66f-11eb-9fc9-0253d2d61fb9;-7.1709728;-34.8876679;6
63bdf200-e66f-11eb-9fc9-0253d2d61fb9;-7.1953202;-34.8485816;6
63bdf2d6-e66f-11eb-9fc9-0253d2d61fb9;-7.2031075;-34.8515972;6
63bdf3ab-e66f-11eb-9fc9-0253d2d61fb9;-7.207593;-34.8548056;6
63bdf481-e66f-11eb-9fc9-0253d2d61fb9;-7.2007225;-34.8520909;6
63bdf557-e66f-11eb-9fc9-0253d2d61fb9;-7.2059372;-34.8393593;6
63bdf62d-e66f-11eb-9fc9-0253d2d61fb9;-7.0820504;-34.8433486;4
63bdf706-e66f-11eb-9fc9-0253d2d61fb9;-7.1996066;-34.866512;6
63bdf7dd-e66f-11eb-9fc9-0253d2d61fb9;-7.1969623;-34.8548944;6
63bdf8b1-e66f-11eb-9fc9-0253d2d61fb9;-7.2013031;-34.8403411;6
63bdfa5c-e66f-11eb-9fc9-0253d2d61fb9;-7.1566737;-34.8962468;0
63bdfc12-e66f-11eb-9fc9-0253d2d61fb9;-7.2239188;-34.8443049;6
63bdfe01-e66f-11eb-9fc9-0253d2d61fb9;-7.1991092;-34.8620933;3
63bdfefe-e66f-11eb-9fc9-0253d2d61fb9;-7.2186598;-34.8316098;6
63bdff84-e66f-11eb-9fc9-0253d2d61fb9;-7.174991;-34.8857878;6
63be0003-e66f-11eb-9fc9-0253d2d61fb9;-7.1772511;-34.8722238;6
63be0081-e66f-11eb-9fc9-0253d2d61fb9;-7.2168082;-34.8475743;6
63be0101-e66f-11eb-9fc9-0253d2d61fb9;-7.2004897;-34.8492873;6
63be0182-e66f-11eb-9fc9-0253d2d61fb9;-7.200058;-34.8498434;6
63be0201-e66f-11eb-9fc9-0253d2d61fb9;-7.1946049;-34.8577713;3
63be0280-e66f-11eb-9fc9-0253d2d61fb9;-7.1959233;-34.8514266;6
63be0306-e66f-11eb-9fc9-0253d2d61fb9;-7.1889525;-34.8529419;6
63be0385-e66f-11eb-9fc9-0253d2d61fb9;-7.2010664;-34.8427772;6
63be0403-e66f-11eb-9fc9-0253d2d61fb9;-7.2005339;-34.8711757;6
63be0481-e66f-11eb-9fc9-0253d2d61fb9;-7.1973442;-34.8550551;3
63be04ff-e66f-11eb-9fc9-0253d2d61fb9;-7.1919042;-34.8513716;6
63be0580-e66f-11eb-9fc9-0253d2d61fb9;-7.1942954;-34.8590826;6
63be0600-e66f-11eb-9fc9-0253d2d61fb9;-7.1765835;-34.8557517;6
63be067c-e66f-11eb-9fc9-0253d2d61fb9;-7.1489923;-34.8124553;6
63be06fb-e66f-11eb-9fc9-0253d2d61fb9;-7.1950136;-34.8525356;6
63be077a-e66f-11eb-9fc9-0253d2d61fb9;-7.200872;-34.849683;1
63be0872-e66f-11eb-9fc9-0253d2d61fb9;-7.2004897;-34.8492873;6
63be08ef-e66f-11eb-9fc9-0253d2d61fb9;-7.2000724;-34.8618562;3
63be0a5d-e66f-11eb-9fc9-0253d2d61fb9;-7.2059222;-34.8721376;6
63be0ae5-e66f-11eb-9fc9-0253d2d61fb9;-7.1657493;-34.8390662;6
63be0b63-e66f-11eb-9fc9-0253d2d61fb9;-7.1785846;-34.8703236;6
63be0d8c-e66f-11eb-9fc9-0253d2d61fb9;-7.1788191;-34.9230416;0
63be0e08-e66f-11eb-9fc9-0253d2d61fb9;-7.2014884;-34.8501146;6
63be0e92-e66f-11eb-9fc9-0253d2d61fb9;-7.2119603;-34.8381812;0
63be0f1f-e66f-11eb-9fc9-0253d2d61fb9;-7.2183192;-34.8457444;6
63be1011-e66f-11eb-9fc9-0253d2d61fb9;-7.2000724;-34.8618562;3
63be1087-e66f-11eb-9fc9-0253d2d61fb9;-7.1810626;-34.8622657;6
63be10fd-e66f-11eb-9fc9-0253d2d61fb9;-7.2010594;-34.859291;3
63be13a2-e66f-11eb-9fc9-0253d2d61fb9;-7.2038557;-34.8611987;6
63be1598-e66f-11eb-9fc9-0253d2d61fb9;-7.1954559;-34.8553549;3
63be1618-e66f-11eb-9fc9-0253d2d61fb9;-7.1643151;-34.8366969;6
63be1697-e66f-11eb-9fc9-0253d2d61fb9;-7.1841382;-34.8641263;6
63be1718-e66f-11eb-9fc9-0253d2d61fb9;-7.1574879;-34.8486295;6
63be1a17-e66f-11eb-9fc9-0253d2d61fb9;-7.1919042;-34.8513716;6
63be1a90-e66f-11eb-9fc9-0253d2d61fb9;-7.1837844;-34.8570907;6
63be1b04-e66f-11eb-9fc9-0253d2d61fb9;-7.1730164;-34.8748948;6
63be1bb2-e66f-11eb-9fc9-0253d2d61fb9;-7.1803216;-34.8591954;6
63be1e9e-e66f-11eb-9fc9-0253d2d61fb9;-7.1845845;-34.8892109;0
63be1f15-e66f-11eb-9fc9-0253d2d61fb9;-7.1956794;-34.8622078;6
63be1f8a-e66f-11eb-9fc9-0253d2d61fb9;-7.1589766;-34.9048627;0
63be220f-e66f-11eb-9fc9-0253d2d61fb9;-7.2059372;-34.8393593;6
63be228a-e66f-11eb-9fc9-0253d2d61fb9;-7.1810626;-34.8622657;6
63be2397-e66f-11eb-9fc9-0253d2d61fb9;-7.2075947;-34.8569269;6
63be26e0-e66f-11eb-9fc9-0253d2d61fb9;-7.2036695;-34.8431222;6
63be27a6-e66f-11eb-9fc9-0253d2d61fb9;-7.1938212;-34.8617853;6
63be2b70-e66f-11eb-9fc9-0253d2d61fb9;-7.1683007;-34.8584916;6
63be2ea5-e66f-11eb-9fc9-0253d2d61fb9;-7.0840572;-34.83773;4
63be3178-e66f-11eb-9fc9-0253d2d61fb9;-7.1926214;-34.8509254;6
63be347f-e66f-11eb-9fc9-0253d2d61fb9;-7.1715647;-34.8379906;6
63be37b3-e66f-11eb-9fc9-0253d2d61fb9;-7.1804227;-34.8701659;6
63be3ec7-e66f-11eb-9fc9-0253d2d61fb9;-7.207204;-34.848745;6
63be3f48-e66f-11eb-9fc9-0253d2d61fb9;-7.1957517;-34.8554509;6
63be3fd0-e66f-11eb-9fc9-0253d2d61fb9;-7.1962862;-34.8523977;6
63be4051-e66f-11eb-9fc9-0253d2d61fb9;-7.164003;-34.8576527;6
63be40dc-e66f-11eb-9fc9-0253d2d61fb9;-7.2012135;-34.8334052;0
63be415d-e66f-11eb-9fc9-0253d2d61fb9;-7.1988096;-34.835084;0
63be41df-e66f-11eb-9fc9-0253d2d61fb9;-7.17824;-34.89276;2
63be42e9-e66f-11eb-9fc9-0253d2d61fb9;-7.1986665;-34.8566287;6
63be436b-e66f-11eb-9fc9-0253d2d61fb9;-7.2075947;-34.8569269;6
63be43ec-e66f-11eb-9fc9-0253d2d61fb9;-7.1945118;-34.8589166;6
63be446f-e66f-11eb-9fc9-0253d2d61fb9;-7.1656319;-34.8376133;5
63be44ef-e66f-11eb-9fc9-0253d2d61fb9;-7.1188352;-34.8814339;6
63be45f4-e66f-11eb-9fc9-0253d2d61fb9;-7.2121121;-34.8398341;0
63be4676-e66f-11eb-9fc9-0253d2d61fb9;-7.1768892;-34.8434671;6
63be47a0-e66f-11eb-9fc9-0253d2d61fb9;-7.1938612;-34.8815838;6
63be4825-e66f-11eb-9fc9-0253d2d61fb9;-7.157255;-34.8423038;6
63be48a9-e66f-11eb-9fc9-0253d2d61fb9;-7.1809475;-34.8891191;6
63be49bd-e66f-11eb-9fc9-0253d2d61fb9;-7.2003015;-34.8446103;0
63be4aaa-e66f-11eb-9fc9-0253d2d61fb9;-7.1594505;-34.8482061;6
63be4bb2-e66f-11eb-9fc9-0253d2d61fb9;-7.2055234;-34.8508836;6
63be4c8e-e66f-11eb-9fc9-0253d2d61fb9;-7.1815121;-34.8537228;0
63be4d6c-e66f-11eb-9fc9-0253d2d61fb9;-7.1980298;-34.8449764;6
63be4f1f-e66f-11eb-9fc9-0253d2d61fb9;-7.203111;-34.850978;6
63be50e7-e66f-11eb-9fc9-0253d2d61fb9;-7.1777587;-34.8733446;6
63be51c3-e66f-11eb-9fc9-0253d2d61fb9;-7.1845845;-34.8892109;0
63be529a-e66f-11eb-9fc9-0253d2d61fb9;-7.1959233;-34.8514266;6
63be5371-e66f-11eb-9fc9-0253d2d61fb9;-7.1970174;-34.8531332;6
63be5447-e66f-11eb-9fc9-0253d2d61fb9;-7.2125909;-34.8387237;0
63be5525-e66f-11eb-9fc9-0253d2d61fb9;-7.197331;-34.850043;6
63be5602-e66f-11eb-9fc9-0253d2d61fb9;-7.2178092;-34.8470707;6
63be588c-e66f-11eb-9fc9-0253d2d61fb9;-7.1957028;-34.8520811;6
63be5a3a-e66f-11eb-9fc9-0253d2d61fb9;-7.2017821;-34.8389286;6
63be5b13-e66f-11eb-9fc9-0253d2d61fb9;-7.1220438;-34.8293224;6
63be5b95-e66f-11eb-9fc9-0253d2d61fb9;-7.2004897;-34.8492873;6
63be5c18-e66f-11eb-9fc9-0253d2d61fb9;-7.220992;-34.8471108;6
63be5ca5-e66f-11eb-9fc9-0253d2d61fb9;-7.1755629;-34.8782493;6
63be5d25-e66f-11eb-9fc9-0253d2d61fb9;-7.1955222;-34.8488548;6
63be5da6-e66f-11eb-9fc9-0253d2d61fb9;-7.1636247;-34.852941;6
63be5e2a-e66f-11eb-9fc9-0253d2d61fb9;-7.1934463;-34.8534317;6
63be5ea9-e66f-11eb-9fc9-0253d2d61fb9;-7.1812128;-34.8675191;6
63be5f2b-e66f-11eb-9fc9-0253d2d61fb9;-7.1830293;-34.8579221;6
63be5fae-e66f-11eb-9fc9-0253d2d61fb9;-7.202728;-34.8626553;6
63be60aa-e66f-11eb-9fc9-0253d2d61fb9;-7.1950892;-34.8552993;6
63be612a-e66f-11eb-9fc9-0253d2d61fb9;-7.1953678;-34.8543307;6
63be61ab-e66f-11eb-9fc9-0253d2d61fb9;-7.1950892;-34.8552993;6
63be622b-e66f-11eb-9fc9-0253d2d61fb9;-7.2069926;-34.8569198;6
63be62ab-e66f-11eb-9fc9-0253d2d61fb9;-7.1947989;-34.8547668;6
63be632d-e66f-11eb-9fc9-0253d2d61fb9;-7.1643134;-34.8302136;6
63be63ab-e66f-11eb-9fc9-0253d2d61fb9;-7.1168558;-34.860455;6
63be6428-e66f-11eb-9fc9-0253d2d61fb9;-7.1740996;-34.8201356;6
63be64a7-e66f-11eb-9fc9-0253d2d61fb9;-7.1919042;-34.8513716;6
63be6528-e66f-11eb-9fc9-0253d2d61fb9;-7.2033766;-34.8651889;6
63be65a8-e66f-11eb-9fc9-0253d2d61fb9;-7.2037419;-34.86301;6
63be6626-e66f-11eb-9fc9-0253d2d61fb9;-7.1850984;-34.8652876;6
63be66a5-e66f-11eb-9fc9-0253d2d61fb9;-7.2076279;-34.8401468;0
63be6729-e66f-11eb-9fc9-0253d2d61fb9;-7.2141187;-34.8377486;0
63be67a9-e66f-11eb-9fc9-0253d2d61fb9;-7.2186598;-34.8316098;6
63be682a-e66f-11eb-9fc9-0253d2d61fb9;-7.1937495;-34.8549024;6
63be68a8-e66f-11eb-9fc9-0253d2d61fb9;-7.1991092;-34.8620933;3
63be6ab9-e66f-11eb-9fc9-0253d2d61fb9;-7.2030312;-34.8638225;6
63be6ca8-e66f-11eb-9fc9-0253d2d61fb9;-7.1957044;-34.8579093;3
63be6d3d-e66f-11eb-9fc9-0253d2d61fb9;-7.1809475;-34.8891191;6
63be6dc4-e66f-11eb-9fc9-0253d2d61fb9;-7.194828;-34.8558066;6
63be6e41-e66f-11eb-9fc9-0253d2d61fb9;-7.2010175;-34.8420916;6
63be6f30-e66f-11eb-9fc9-0253d2d61fb9;-7.0806937;-34.8343682;4
63be6fa6-e66f-11eb-9fc9-0253d2d61fb9;-7.1958229;-34.8557423;6
63be74ed-e66f-11eb-9fc9-0253d2d61fb9;-7.2169124;-34.8296287;0
63be756b-e66f-11eb-9fc9-0253d2d61fb9;-7.1743149;-34.8680517;6
63be75ec-e66f-11eb-9fc9-0253d2d61fb9;-7.0907836;-34.8384232;4
63be78fd-e66f-11eb-9fc9-0253d2d61fb9;-7.1990131;-34.8595065;6
63be79f1-e66f-11eb-9fc9-0253d2d61fb9;-7.1767554;-34.8652399;0
63be7aa6-e66f-11eb-9fc9-0253d2d61fb9;-7.205872;-34.8526082;6
63be7d99-e66f-11eb-9fc9-0253d2d61fb9;-7.2142532;-34.8473587;6
63be817f-e66f-11eb-9fc9-0253d2d61fb9;-7.1180311;-34.8298603;6
63be81fa-e66f-11eb-9fc9-0253d2d61fb9;-7.1859074;-34.8639282;6
63be86a9-e66f-11eb-9fc9-0253d2d61fb9;-7.1805021;-34.8976006;3
63be877d-e66f-11eb-9fc9-0253d2d61fb9;-7.1992784;-34.8638412;6
63be8a64-e66f-11eb-9fc9-0253d2d61fb9;-7.1563865;-34.85275;6
63be8b64-e66f-11eb-9fc9-0253d2d61fb9;-7.2049171;-34.8529532;6
63be91a7-e66f-11eb-9fc9-0253d2d61fb9;-7.1984003;-34.8611385;6
63be948d-e66f-11eb-9fc9-0253d2d61fb9;-7.207593;-34.8548056;6
63be980d-e66f-11eb-9fc9-0253d2d61fb9;-7.1753783;-34.8676534;6
63be9dcb-e66f-11eb-9fc9-0253d2d61fb9;-7.1856982;-34.8838289;3
63be9e73-e66f-11eb-9fc9-0253d2d61fb9;-7.1923615;-34.8520435;6
63be9f82-e66f-11eb-9fc9-0253d2d61fb9;-7.17418;-34.821079;6
63bea010-e66f-11eb-9fc9-0253d2d61fb9;-7.2054733;-34.8535137;6
63bea094-e66f-11eb-9fc9-0253d2d61fb9;-7.1953373;-34.8545064;6
63bea117-e66f-11eb-9fc9-0253d2d61fb9;-7.198877;-34.8604523;6
63bea19d-e66f-11eb-9fc9-0253d2d61fb9;-7.1745758;-34.8647425;6
63bea223-e66f-11eb-9fc9-0253d2d61fb9;-7.1953678;-34.8543307;3
63bea2a6-e66f-11eb-9fc9-0253d2d61fb9;-7.2054295;-34.8732045;6
63bea32d-e66f-11eb-9fc9-0253d2d61fb9;-7.1990589;-34.8641558;6
63bea3b0-e66f-11eb-9fc9-0253d2d61fb9;-7.2063059;-34.8342476;0
63bea433-e66f-11eb-9fc9-0253d2d61fb9;-7.2059528;-34.8509069;6
63bea4b6-e66f-11eb-9fc9-0253d2d61fb9;-7.2019593;-34.8552699;6
63bea53a-e66f-11eb-9fc9-0253d2d61fb9;-7.1944399;-34.8513888;6
63bea5bf-e66f-11eb-9fc9-0253d2d61fb9;-7.1800701;-34.8473313;0
63bea647-e66f-11eb-9fc9-0253d2d61fb9;-7.1674314;-34.8570939;0
63bea6cc-e66f-11eb-9fc9-0253d2d61fb9;-7.1841382;-34.8641263;6
63bea74f-e66f-11eb-9fc9-0253d2d61fb9;-7.2017315;-34.8386914;6
63bea7d2-e66f-11eb-9fc9-0253d2d61fb9;-7.197581;-34.8576895;6
63bea8d9-e66f-11eb-9fc9-0253d2d61fb9;-7.2013458;-34.8440708;6
63bea9ec-e66f-11eb-9fc9-0253d2d61fb9;-7.2076687;-34.8367967;6
63beaae2-e66f-11eb-9fc9-0253d2d61fb9;-7.2003539;-34.8638587;6
63beacbf-e66f-11eb-9fc9-0253d2d61fb9;-7.1724314;-34.858753;6
63beada4-e66f-11eb-9fc9-0253d2d61fb9;-7.1501037;-34.8352483;6
63beae88-e66f-11eb-9fc9-0253d2d61fb9;-7.2211962;-34.8442939;6
63beaf6a-e66f-11eb-9fc9-0253d2d61fb9;-7.1574879;-34.8486295;6
63beb130-e66f-11eb-9fc9-0253d2d61fb9;-7.1683007;-34.8584916;6
63beb439-e66f-11eb-9fc9-0253d2d61fb9;-7.1970174;-34.8531332;6
